id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
15401,Samsung Galaxy M17 5G 6gb 128gb (Brand New),49990,LKR,Colombo,Brand New,Samsung,5 minutes,https://ikman.lk/en/ad/samsung-galaxy-m17-5g-6gb-128gb-brand-new-for-sale-colombo-24,2026-02-21 10:15:55
15402,Samsung Galaxy S25 FE 8GB 256GB (Brand New),154990,LKR,Colombo,Brand New,Samsung,5 minutes,https://ikman.lk/en/ad/samsung-galaxy-s25-fe-8gb-256gb-brand-new-for-sale-colombo-312,2026-02-21 10:15:55
15403,Xiaomi Redmi 9A 128GB (Used),14500,LKR,Kurunegala,Used,Xiaomi,5 minutes,https://ikman.lk/en/ad/xiaomi-redmi-9a-128gb-used-for-sale-kurunegala,2026-02-21 10:15:55
15404,Apple iPhone 12 Pro 256GB FULLSET ZP/A (Used),98999,LKR,Colombo,Used,Apple,5 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-fullset-zp-a-used-for-sale-colombo,2026-02-21 10:15:55
15405,Vivo Y17 8GB 256GB (Used),14500,LKR,Colombo,Used,Vivo,N/A,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-1378,2026-02-21 10:15:58
15406,Amazfit Balance Smart Watch with Bluetooth Calling,44800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/amazfit-balance-smart-watch-with-bluetooth-calling-for-sale-colombo-25,2026-02-21 10:15:58
15407,Samsung Galaxy S24 FE 5G Fullset (Used),99900,LKR,Kandy,Used,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s24-fe-5g-fullset-used-for-sale-kandy-43,2026-02-21 10:15:58
15408,Apple iPhone 15 Pro 128GB (Used),190000,LKR,Colombo,Used,Apple,17 minutes,https://ikman.lk/en/ad/apple-iphone-15-pro-128gb-used-for-sale-colombo-1515,2026-02-21 10:15:58
15409,Apple iPhone SE 3 128GB 5G (Used),32000,LKR,Kalutara,Used,Apple,18 minutes,https://ikman.lk/en/ad/apple-iphone-se-3-128gb-5g-used-for-sale-kalutara,2026-02-21 10:15:58
15410,Apple iPhone 16 Pro Max 256GB (Used),289000,LKR,Colombo,Used,Apple,18 minutes,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-natural-used-for-sale-colombo-12,2026-02-21 10:15:58
15411,Samsung Galaxy M01s 3GB 32GB (Used),11500,LKR,Colombo,Used,Samsung,19 minutes,https://ikman.lk/en/ad/samsung-galaxy-m01s-3gb-32gb-used-for-sale-colombo-1,2026-02-21 10:15:58
15412,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 10:15:58
15413,Apple iPhone 16 Pro Max 256GB (Used),284990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kurunegala-80,2026-02-21 10:15:58
15414,Apple iPhone 15 Pro Max 256GB (Used),244990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kurunegala-223,2026-02-21 10:15:58
15415,Apple iPhone 12 128GB (Used),78990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kurunegala-688,2026-02-21 10:15:58
15416,Apple iPhone XR Red (Used),48000,LKR,Kandy,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-xr-product-red-used-for-sale-kandy,2026-02-21 10:15:58
15417,Apple iPhone XR (Used),22000,LKR,Kalutara,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-xr-64-gb-used-for-sale-kalutara-55,2026-02-21 10:15:58
15418,Apple iPhone 15 Pro 256GB (Used),214990,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-kurunegala-120,2026-02-21 10:15:58
15419,Apple iPhone 12 Pro Max (Used),113000,LKR,Gampaha,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-gampaha-1937,2026-02-21 10:15:58
15420,Apple iPhone 12 Pro Max (Used),113000,LKR,Puttalam,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-puttalam-434,2026-02-21 10:15:58
15421,Apple iPhone 12 Pro Max 256GB (Used),113000,LKR,Kurunegala,Used,Apple,1 hour,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-kurunegala-641,2026-02-21 10:15:58
15422,Power Bank,10500,LKR,Gampaha,Unknown,Other,2 hours,https://ikman.lk/en/ad/power-bank-for-sale-gampaha-824,2026-02-21 10:15:58
15423,Xiaomi Redmi A3 128GB (Used),18500,LKR,Colombo,Used,Xiaomi,2 hours,https://ikman.lk/en/ad/xiaomi-redmi-a3-128gb-used-for-sale-colombo-9,2026-02-21 10:15:58
15424,Apple iPhone 12 Pro 256GB (Used),98500,LKR,Kurunegala,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kurunegala-854,2026-02-21 10:15:58
15425,Apple iPhone 12 128GB (Used),80000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-puttalam-188,2026-02-21 10:15:58
15426,Apple iPhone 14 128GB (Used),120000,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-puttalam-46,2026-02-21 10:15:58
15427,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-320,2026-02-21 10:15:58
15428,Apple iPhone 12 Pro Max 256GB (Used),126500,LKR,Puttalam,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-256gb-used-for-sale-puttalam-319,2026-02-21 10:15:58
15429,Apple iPhone 17 Pro 256GB (Used),338000,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-j-a-used-for-sale-kegalle,2026-02-21 10:15:58
15430,Apple iPhone 13 128GB (Used),88500,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-blue-used-for-sale-kegalle,2026-02-21 10:15:58
15431,Apple iPhone 14 Pro Max 512GB 5G (Used),166000,LKR,Colombo,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-512gb-5g-used-for-sale-colombo-2,2026-02-21 10:15:58
15432,Samsung Galaxy S24 Ultra 12GB 256GB (Used),186500,LKR,Kegalle,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-used-for-sale-kegalle,2026-02-21 10:15:58
15433,Apple iPhone 15 (Brand New),200000,LKR,Kandy,Brand New,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-15-brand-new-for-sale-kandy-12,2026-02-21 10:16:02
15434,Samsung Galaxy F07 64GB 4GB RAM 50MP (Brand New),13937,LKR,Colombo,Brand New,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-f07-64gb-4gb-ram-50mp-brand-new-for-sale-colombo,2026-02-21 10:16:02
15435,Apple iPhone 17 Pro Max 256GB (Used),410900,LKR,Gampaha,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-used-for-sale-gampaha-10,2026-02-21 10:16:02
15436,HMD Pulse Pro (Used),48000,LKR,Ratnapura,Used,Other,just now,https://ikman.lk/en/ad/nokia-14-hmd-used-for-sale-ratnapura,2026-02-21 10:16:02
15437,Samsung Galaxy F07 4GB/64GB|02 (Brand New),29490,LKR,Colombo,Brand New,Samsung,just now,https://ikman.lk/en/ad/samsung-galaxy-f07-4gb-64gb02-brand-new-for-sale-colombo,2026-02-21 10:16:02
15438,Apple iPhone 12 Pro 256GB (Used),90000,LKR,Gampaha,Used,Apple,just now,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-gampaha-8869,2026-02-21 10:16:02
15439,Apple iPhone 7 (Used),10000,LKR,Monaragala,Used,Apple,1 minute,https://ikman.lk/en/ad/apple-iphone-7-0757259191-used-for-sale-monaragala,2026-02-21 10:16:02
15440,Realme 6i 6GB 128GB (Used),8000,LKR,Gampaha,Used,Realme,1 minute,https://ikman.lk/en/ad/realme-6i-6gb-128gb-used-for-sale-gampaha,2026-02-21 10:16:02
15441,Huawei P60 PRO 12/256GB (Used),125000,LKR,Colombo,Used,Huawei,1 minute,https://ikman.lk/en/ad/huawei-p60-pro-12-256gb-used-for-sale-colombo-2,2026-02-21 10:16:02
15442,Apple iPhone 14 Pro (Used),176500,LKR,Kandy,Used,Apple,2 minutes,https://ikman.lk/en/ad/apple-iphone-14-pro-used-for-sale-kandy-422,2026-02-21 10:16:02
15443,Apple iPhone 15 15/128GB. (Used),154999,LKR,Colombo,Used,Apple,2 minutes,https://ikman.lk/en/ad/apple-iphone-15-15-128gb-used-for-sale-colombo-48,2026-02-21 10:16:02
15444,Apple iPhone 11 Pro Max 256 GB (Used),45000,LKR,Gampaha,Used,Apple,2 minutes,https://ikman.lk/en/ad/apple-iphone-11-pro-max-256-gb-used-for-sale-gampaha-235,2026-02-21 10:16:02
15445,Apple iPhone 12 Pro 256GB (Used),102000,LKR,Galle,Used,Apple,2 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-galle-381,2026-02-21 10:16:02
15446,Samsung Galaxy A06 4GB/64GB|02 (Brand New),29490,LKR,Colombo,Brand New,Samsung,2 minutes,https://ikman.lk/en/ad/samsung-galaxy-a06-4gb-64gb02-brand-new-for-sale-colombo-2,2026-02-21 10:16:02
15447,Samsung Galaxy A26 5G 6gb 128gb (Brand New),57990,LKR,Colombo,Brand New,Samsung,3 minutes,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-6gb-128gb-brand-new-for-sale-colombo-87,2026-02-21 10:16:02
