id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
1801,Apple iPhone 11 128GB (Used),71390,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-19018,2026-02-21 02:40:52
1802,Samsung Galaxy A07 64GB (Brand New),27750,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-64gb-brand-new-for-sale-colombo-94,2026-02-21 02:40:52
1803,Google Pixel 10 Pro 128GB. (Brand New),247900,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-10-pro-128gb-brand-new-for-sale-colombo-188,2026-02-21 02:40:52
1804,Xiaomi Redmi 15C 6GB 128GB (Brand New),35500,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-6gb-128gb-brand-new-for-sale-colombo-88,2026-02-21 02:40:52
1805,Apple iPhone 14 Pro (Used),174500,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-used-for-sale-gampaha-774,2026-02-21 02:40:52
1806,Samsung Galaxy A16 4gb 128gb (Brand New),42990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a16-4gb-128gb-brand-new-for-sale-colombo-42,2026-02-21 02:40:52
1807,Airpods Pro 3,77990,LKR,Colombo,Unknown,Other,16 hours,https://ikman.lk/en/ad/airpods-pro-3-for-sale-colombo-40,2026-02-21 02:40:52
1808,ZTE V80 Pro (Brand New),47399,LKR,Colombo,Brand New,ZTE,16 hours,https://ikman.lk/en/ad/zte-v80-pro-brand-new-for-sale-colombo-1,2026-02-21 02:40:52
1809,Apple iPhone Air 256GB (Used),267000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-air-256gb-used-for-sale-colombo-57,2026-02-21 02:40:52
1810,Xiaomi Redmi 15C (Brand New),38390,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-brand-new-for-sale-colombo-149,2026-02-21 02:40:52
1811,Airpods Pro 2,56990,LKR,Colombo,Unknown,Other,16 hours,https://ikman.lk/en/ad/airpods-pro-2-for-sale-colombo-294,2026-02-21 02:40:52
1812,Samsung Galaxy A06 128GB (Brand New),29700,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a06-128gb-brand-new-for-sale-colombo-20,2026-02-21 02:40:52
1813,Samsung Galaxy A07 4/64GB (Brand New),26250,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4-64gb-brand-new-for-sale-colombo-84,2026-02-21 02:40:52
1814,Apple iPhone 14 Pro 5G Fullset (Used),162000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-5g-fullset-used-for-sale-colombo-53,2026-02-21 02:40:52
1815,Vivo Y85 6GB 128GB (Used),10950,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y85-6gb-128gb-used-for-sale-colombo-5174,2026-02-21 02:40:52
1816,Apple iPhone 17 Pro Max 256GB (Brand New),410000,LKR,Colombo,Brand New,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-max-256gb-brand-new-for-sale-colombo-875,2026-02-21 02:40:52
1817,Xiaomi Redmi 15C 4GB 128GB (Brand New),33500,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-4gb-128gb-brand-new-for-sale-colombo-79,2026-02-21 02:40:52
1818,Apple iPhone 11 128GB (Used),73000,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-gampaha-13799,2026-02-21 02:40:52
1819,Apple iPhone 12 mini 128GB Black (Used),69990,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-mini-128gb-black-used-for-sale-colombo-115,2026-02-21 02:40:52
1820,Vivo Y93 6GB 128GB (Used),10950,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8664,2026-02-21 02:40:52
1821,Apple Airpods 4,35990,LKR,Colombo,Unknown,Apple,N/A,https://ikman.lk/en/ad/apple-airpods-4-for-sale-colombo-336,2026-02-21 02:40:55
1822,Anker Nano II 65W Wall Charger UK Plug,9800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/anker-nano-ii-65w-wall-charger-uk-plug-for-sale-colombo-19,2026-02-21 02:40:55
1823,Vivo Y93 6GB** 128GB/--/y85 (Used),9300,LKR,Colombo,Used,Vivo,,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-y85-used-for-sale-colombo-6,2026-02-21 02:40:55
1824,(Brand New),7900,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-311,2026-02-21 02:40:55
1825,Apple iPhone 17 256GB (Brand New),265000,LKR,Colombo,Brand New,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-17-256gb-brand-new-for-sale-colombo-894,2026-02-21 02:40:55
1826,Apple iPhone 17 Pro 256GB (Brand New),373000,LKR,Colombo,Brand New,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-brand-new-for-sale-colombo-787,2026-02-21 02:40:55
1827,Apple iPhone 15 Pro Max 256GB (Used),249000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-colombo-5842,2026-02-21 02:40:55
1828,Xiaomi Redmi 15 8GB 256GB (Brand New),46500,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15-8gb-256gb-brand-new-for-sale-colombo-95,2026-02-21 02:40:55
1829,Samsung Galaxy M16 5G 8gb 128gb (Brand New),58900,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-m16-5g-8gb-128gb-brand-new-for-sale-colombo-17,2026-02-21 02:40:55
1830,Apple iPhone 14 Pro Max (Used),199500,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-colombo-2533,2026-02-21 02:40:55
1831,Samsung Galaxy Z Fold 7 12GB 512GB (Brand New),479990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-z-fold-7-12gb-512gb-brand-new-for-sale-colombo-54,2026-02-21 02:40:55
1832,Vivo Y11 8GB 256GB (Used),12750,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y11-8gb-256gb-used-for-sale-colombo-5,2026-02-21 02:40:55
1833,Apple 20W Adapter,7500,LKR,Colombo,Unknown,Apple,16 hours,https://ikman.lk/en/ad/apple-20w-adapter-for-sale-colombo-268,2026-02-21 02:40:55
1834,Apple iPhone 15 Pro Max 256GB (Used),255500,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-gampaha-1164,2026-02-21 02:40:55
1835,Apple iPhone 14 Pro Max (Used),199500,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-gampaha-1243,2026-02-21 02:40:55
1836,(Brand New),7900,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-310,2026-02-21 02:40:55
1837,(Brand New),7900,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-309,2026-02-21 02:40:55
1838,Xiaomi Redmi Note 14 256GB 8GBRam (Brand New),51990,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-14-256gb-8gbram-brand-new-for-sale-colombo,2026-02-21 02:40:55
1839,Apple iPhone 15 (Used),155500,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-15-used-for-sale-colombo-1206,2026-02-21 02:40:55
