id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
2101,Xiaomi Redmi 15C 8GB 256GB (Brand New),45000,LKR,Colombo,Brand New,Xiaomi,N/A,https://ikman.lk/en/ad/xiaomi-redmi-15c-8gb-256gb-brand-new-for-sale-colombo-14,2026-02-21 02:41:29
2102,Samsung Galaxy A56 5G 8GB 256GB (Brand New),95989,LKR,Colombo,Brand New,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-a56-5g-8gb-256gb-brand-new-for-sale-colombo-62,2026-02-21 02:41:29
2103,Xiaomi Redmi 15C 8GB 256GB (Brand New),45000,LKR,Colombo,Brand New,Xiaomi,,https://ikman.lk/en/ad/xiaomi-redmi-15c-8gb-256gb-brand-new-for-sale-colombo-14,2026-02-21 02:41:29
2104,Apple iPhone 13 Pro 128GB (Used),95000,LKR,Trincomalee,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-128-gb-used-for-sale-trincomalee,2026-02-21 02:41:29
2105,Apple iPhone 13 128GB (Used),98900,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-gampaha-6521,2026-02-21 02:41:29
2106,Apple iPhone 12 Pro (Used),93000,LKR,Colombo,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-colombo-3980,2026-02-21 02:41:29
2107,Apple iPhone 13 Pro Max 512GB Ff (Used),184999,LKR,Gampaha,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-13-pro-max-512gb-ff-used-for-sale-gampaha-2,2026-02-21 02:41:29
2108,ZTE Blade A5 (Used),9000,LKR,Kurunegala,Used,ZTE,17 hours,https://ikman.lk/en/ad/zte-blade-a5-used-for-sale-kurunegala,2026-02-21 02:41:29
2109,Honor X5c (Brand New),31000,LKR,Colombo,Brand New,Honor,17 hours,https://ikman.lk/en/ad/honor-x5c-brand-new-for-sale-colombo-60,2026-02-21 02:41:29
2110,Xiaomi Redmi 9A (Used),15000,LKR,Puttalam,Used,Xiaomi,17 hours,https://ikman.lk/en/ad/xiaomi-redmi-9a-used-for-sale-puttalam-239,2026-02-21 02:41:29
