id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
2801,Apple iPhone 16 Pro Max (Brand New),375000,LKR,Kandy,Brand New,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-16-pro-max-brand-new-for-sale-kandy-2,2026-02-21 02:42:59
2802,Anker Soundcore Liberty 5 Earbuds With Noise Cancellation 2025,18990,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/anker-soundcore-liberty-5-earbuds-with-noise-cancellation-2025-for-sale-colombo-10,2026-02-21 02:42:59
2803,Apple iPhone 11 128GB (Used),60000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-used-for-sale-colombo-16240,2026-02-21 02:42:59
2804,Apple iPhone 12 Pro Max (Used),149000,LKR,Kandy,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-kandy-1264,2026-02-21 02:42:59
2805,Apple iPhone 12 Pro 256GB (Used),94000,LKR,Kandy,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-kandy-1067,2026-02-21 02:42:59
2806,Apple iPhone 14 Pro 256GB (Used),142500,LKR,Kurunegala,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-kurunegala-235,2026-02-21 02:42:59
2807,Samsung Galaxy A21s (Used),19500,LKR,Colombo,Used,Samsung,1 day,https://ikman.lk/en/ad/samsung-galaxy-a21s-used-for-sale-colombo-1685,2026-02-21 02:42:59
2808,Samsung Galaxy S25 Ultra (Used),265000,LKR,Kilinochchi,Used,Samsung,1 day,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-used-for-sale-kilinochchi-1,2026-02-21 02:42:59
2809,Xiaomi Poco M3 (Used),11500,LKR,Gampaha,Used,Xiaomi,1 day,https://ikman.lk/en/ad/xiaomi-poco-m3-used-for-sale-gampaha-732,2026-02-21 02:42:59
2810,Apple iPhone 12 Pro Max 128GB (Used),125000,LKR,Kurunegala,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-12-pro-max-iphone12promax-128gb-used-for-sale-kurunegala,2026-02-21 02:42:59
2811,Selfie Stick P90,8500,LKR,Jaffna,Unknown,Other,1 day,https://ikman.lk/en/ad/selfie-stick-p90-for-sale-jaffna,2026-02-21 02:42:59
2812,Apple iPhone 12 Pro (Used),92000,LKR,Kurunegala,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1267,2026-02-21 02:42:59
2813,Smart Watch,1300,LKR,Jaffna,Unknown,Other,1 day,https://ikman.lk/en/ad/smart-watch-for-sale-jaffna-385,2026-02-21 02:42:59
2814,Oppo A53 (Used),20000,LKR,Kandy,Used,Oppo,1 day,https://ikman.lk/en/ad/oppo-a53-used-for-sale-kandy-147,2026-02-21 02:42:59
2815,Samsung Galaxy Note 3 (Used),7000,LKR,Kurunegala,Used,Samsung,1 day,https://ikman.lk/en/ad/samsung-galaxy-note-3-used-for-sale-kurunegala-2,2026-02-21 02:42:59
2816,Apple iPhone 13 Pro (Used),128000,LKR,Kandy,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-13-pro-used-for-sale-kandy-596,2026-02-21 02:42:59
2817,Apple iPhone SE 2 128GB (Used),30000,LKR,Kurunegala,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-se-2-128gb-used-for-sale-kurunegala-599,2026-02-21 02:42:59
2818,Samsung Galaxy M02 (Used),13000,LKR,Puttalam,Used,Samsung,1 day,https://ikman.lk/en/ad/samsung-galaxy-m02-used-for-sale-puttalam-462,2026-02-21 02:42:59
2819,DJI Ronin RS4 Gimbal,120000,LKR,Jaffna,Unknown,Other,1 day,https://ikman.lk/en/ad/ronin-rs4-for-sale-jaffna,2026-02-21 02:42:59
2820,Apple iPhone 13 Pro (Used),105000,LKR,Colombo,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-13-pro-used-for-sale-colombo-2159,2026-02-21 02:42:59
2821,Apple iPhone 12 mini (Used),62500,LKR,Kurunegala,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-12-mini-used-for-sale-kurunegala-488,2026-02-21 02:42:59
2822,Infinix Smart 10 Plus (Used),23000,LKR,Matara,Used,Infinix,1 day,https://ikman.lk/en/ad/infinix-smart-10-plus-used-for-sale-matara,2026-02-21 02:42:59
2823,Vivo v60 12/256GB (Used),93000,LKR,Anuradhapura,Used,Vivo,1 day,https://ikman.lk/en/ad/vivo-v60-12-256-used-for-sale-anuradhapura-1,2026-02-21 02:42:59
2824,Apple iPhone SE 2 (Used),36000,LKR,Matale,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-se-2-used-for-sale-matale-242,2026-02-21 02:42:59
2825,Apple iPhone XR (Used),45000,LKR,Colombo,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-xr-used-for-sale-colombo-2799,2026-02-21 02:42:59
2826,Apple iPhone 15 15/128GB (Used),154999,LKR,Colombo,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-15-15-128gb-used-for-sale-colombo-47,2026-02-21 02:42:59
2827,Samsung Galaxy S25 Ultra 256GB (Used),238000,LKR,Kandy,Used,Samsung,1 day,https://ikman.lk/en/ad/samsung-galaxy-s25-ultra-256gb-used-for-sale-kandy-9,2026-02-21 02:42:59
2828,Xiaomi Poco M3 (Used),21500,LKR,Kalutara,Used,Xiaomi,1 day,https://ikman.lk/en/ad/poco-m3-used-for-sale-kalutara,2026-02-21 02:42:59
2829,Sony Xperia 5 IV 8GB 128GB eSIM (Used),46990,LKR,Colombo,Used,Sony,N/A,https://ikman.lk/en/ad/sony-xperia-5-iv-8gb-128gb-esim-used-for-sale-colombo,2026-02-21 02:43:02
2830,Samsung Galaxy F07 64GB 4GB RAM 50MP (Brand New),13937,LKR,Colombo,Brand New,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-f07-64gb-4gb-ram-50mp-brand-new-for-sale-colombo,2026-02-21 02:43:02
2831,Apple iPhone 14 128GB (Used),119999,LKR,Colombo,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-14-128gb-used-for-sale-colombo-5918,2026-02-21 02:43:02
2832,Apple iPhone 15 Pro 256GB (Used),204999,LKR,Colombo,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-used-for-sale-colombo-1809,2026-02-21 02:43:02
2833,AirPod Pro,25000,LKR,Kandy,Unknown,Other,1 day,https://ikman.lk/en/ad/airpod-pro-for-sale-kandy-110,2026-02-21 02:43:02
2834,Huawei Y7 Prime (Used),12500,LKR,Trincomalee,Used,Huawei,1 day,https://ikman.lk/en/ad/huawei-4-64-used-for-sale-trincomalee,2026-02-21 02:43:02
2835,Xiaomi Redmi Note 10 Pro (Used),23000,LKR,Galle,Used,Xiaomi,1 day,https://ikman.lk/en/ad/xiaomi-redmi-note-10-pro-used-for-sale-galle-215,2026-02-21 02:43:02
2836,Apple iPhone 11 Pro (Used),85000,LKR,Gampaha,Used,Apple,1 day,https://ikman.lk/en/ad/apple-iphone-11-pro-used-for-sale-gampaha-2120,2026-02-21 02:43:02
2837,Apple Watch S10 46MM GPS â Gold & Silver,108480,LKR,Colombo,Unknown,Apple,1 day,https://ikman.lk/en/ad/apple-watch-s10-46mm-gps-gold-and-silver-for-sale-colombo-5,2026-02-21 02:43:02
2838,Apple Watch SE 3 44MM Cellular Midnight,97490,LKR,Colombo,Unknown,Apple,1 day,https://ikman.lk/en/ad/apple-watch-se-3-44mm-cellular-midnight-for-sale-colombo-5,2026-02-21 02:43:02
