id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
11401,Apple iPhone 17 Pro 256GB (Used),338000,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-17-pro-256gb-j-a-used-for-sale-kegalle,2026-02-21 03:09:17
11402,Apple iPhone 13 128GB (Used),88500,LKR,Kegalle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-blue-used-for-sale-kegalle,2026-02-21 03:09:17
11403,Apple iPhone 14 Pro Max 512GB 5G (Used),166000,LKR,Colombo,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-512gb-5g-used-for-sale-colombo-2,2026-02-21 03:09:17
11404,Samsung Galaxy S24 Ultra 12GB 256GB (Used),186500,LKR,Kegalle,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-12gb-256gb-used-for-sale-kegalle,2026-02-21 03:09:17
11405,Realme 14 Pro 5G (Used),69500,LKR,Ampara,Used,Realme,2 hours,https://ikman.lk/en/ad/realme-14-pro-5g-used-for-sale-ampara-2,2026-02-21 03:09:17
11406,Oppo A96 (Used),60000,LKR,Batticaloa,Used,Oppo,2 hours,https://ikman.lk/en/ad/oppo-a96-a98-5g-used-for-sale-batticaloa,2026-02-21 03:09:17
11407,Samsung Galaxy M20 (Used),14000,LKR,Hambantota,Used,Samsung,2 hours,https://ikman.lk/en/ad/samsung-galaxy-m20-normal-used-for-sale-hambantota,2026-02-21 03:09:17
11408,Apple iPhone 13 128GB (Used),100000,LKR,Galle,Used,Apple,2 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-galle-385,2026-02-21 03:09:17
11409,Samsung Galaxy S23 256GB (Brand New),114990,LKR,Kandy,Brand New,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-brand-new-for-sale-kandy-13,2026-02-21 03:09:20
11410,Apple iPhone 15 128GB/256GB (Used),154900,LKR,Colombo,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-15-128gb-256gb-used-for-sale-colombo-13,2026-02-21 03:09:20
11411,Samsung Galaxy S23 256GB (Brand New),114990,LKR,Kandy,Brand New,Samsung,,https://ikman.lk/en/ad/samsung-galaxy-s23-256gb-brand-new-for-sale-kandy-13,2026-02-21 03:09:20
11412,Apple iPhone 12 Pro (Used),94990,LKR,Kurunegala,Used,Apple,38 minutes,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kurunegala-1268,2026-02-21 03:09:20
11413,Apple iPhone 16 Pro Max 256GB (Used),284990,LKR,Kurunegala,Used,Apple,38 minutes,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-kurunegala-80,2026-02-21 03:09:20
11414,Apple iPhone 15 Pro Max 256GB (Used),244990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-15-pro-max-256gb-used-for-sale-kurunegala-223,2026-02-21 03:09:20
11415,Apple iPhone 12 128GB (Used),78990,LKR,Kurunegala,Used,Apple,39 minutes,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-kurunegala-688,2026-02-21 03:09:20
