id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
901,Mibro Smart Watch C4,11800,LKR,Colombo,Unknown,Other,12 hours,https://ikman.lk/en/ad/mibro-smart-watch-c4-for-sale-colombo-5,2026-02-21 02:38:55
902,Nubia Liveclip Over Earpods,6500,LKR,Gampaha,Unknown,Other,12 hours,https://ikman.lk/en/ad/nubia-liveclip-over-earpods-for-sale-gampaha-1,2026-02-21 02:38:55
903,Honor X7 Lite ANC Bluetooth Earbuds,6750,LKR,Gampaha,Unknown,Honor,12 hours,https://ikman.lk/en/ad/honor-x7-lite-anc-bluetooth-earbuds-for-sale-gampaha-2,2026-02-21 02:38:55
904,Apple iPhone 11 256GB (Used),69000,LKR,Colombo,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-11-256gb-used-for-sale-colombo-2190,2026-02-21 02:38:55
905,ZTE nubia Air 5G 8/256GB (Brand New),64500,LKR,Gampaha,Brand New,ZTE,12 hours,https://ikman.lk/en/ad/zte-nubia-air-5g-8-256gb-brand-new-for-sale-gampaha-7,2026-02-21 02:38:55
906,Xiaomi Redmi 15C 8GB 256GB (Brand New),44500,LKR,Gampaha,Brand New,Xiaomi,12 hours,https://ikman.lk/en/ad/xiaomi-redmi-15c-8gb-256gb-brand-new-for-sale-gampaha-4,2026-02-21 02:38:55
907,Apple iPhone 16 128GB (Used),170000,LKR,Colombo,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-16-128gb-used-for-sale-colombo-1055,2026-02-21 02:38:55
908,Apple iPhone 11 Pro Max (Used),79000,LKR,Kilinochchi,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-11-pro-max-used-for-sale-kilinochchi-1,2026-02-21 02:38:55
909,Samsung Galaxy A16 6GB 128GB (Brand New),46458,LKR,Colombo,Brand New,Samsung,12 hours,https://ikman.lk/en/ad/samsung-galaxy-a16-6gb-128gb-brand-new-for-sale-colombo-149,2026-02-21 02:38:55
910,Apple iPhone 13 (Used),94800,LKR,Colombo,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-13-used-for-sale-colombo-3480,2026-02-21 02:38:55
911,Apple iPhone 12 Pro (Used),105000,LKR,Kalutara,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-used-for-sale-kalutara-670,2026-02-21 02:38:55
912,Mi Band 7 Pro Amoled GPS Watch,9450,LKR,Gampaha,Unknown,Other,12 hours,https://ikman.lk/en/ad/mi-band-7-pro-amoled-gps-watch-for-sale-gampaha-1,2026-02-21 02:38:55
913,Baseus Blade HD 100W 20000 Power Bank with Digital Display,19800,LKR,Colombo,Unknown,Other,12 hours,https://ikman.lk/en/ad/baseus-blade-hd-100w-20000-power-bank-with-digital-display-for-sale-colombo-16,2026-02-21 02:38:55
914,Honor 400 5G 12GB 256GB (Brand New),134000,LKR,Gampaha,Brand New,Honor,12 hours,https://ikman.lk/en/ad/honor-400-5g-12gb-256gb-brand-new-for-sale-gampaha-2,2026-02-21 02:38:55
915,Apple iPhone 12 Pro 512GB (Used),99000,LKR,Colombo,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-12pro-512gb-duel-sim-used-for-sale-colombo,2026-02-21 02:38:55
916,"Plokama Video Making Kit (Tripod, MIC, Flasher)",2500,LKR,Gampaha,Unknown,Other,12 hours,https://ikman.lk/en/ad/plokama-video-making-kit-tripod-mic-flasher-for-sale-gampaha-1,2026-02-21 02:38:55
917,Sky i21 Keypad Phone (New),2990,LKR,Gampaha,Unknown,Other,12 hours,https://ikman.lk/en/ad/sky-i21-keypad-phone-new-for-sale-gampaha-10,2026-02-21 02:38:55
918,Insta360 Flow 2 Pro Gimbal Stabilizer,49800,LKR,Colombo,Unknown,Other,12 hours,https://ikman.lk/en/ad/insta360-flow-2-pro-gimbal-stabilizer-for-sale-colombo-7,2026-02-21 02:38:55
919,Apple iPhone 11 Pro Max (Used),82000,LKR,Kandy,Used,Apple,12 hours,https://ikman.lk/en/ad/apple-iphone-11-pro-max-used-for-sale-kandy-1149,2026-02-21 02:38:55
