id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
2001,Samsung Galaxy A07 6gb 128gb (Brand New),36490,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-6gb-128gb-brand-new-for-sale-colombo-307,2026-02-21 02:41:15
2002,(Brand New),2900,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-301,2026-02-21 02:41:15
2003,Samsung Galaxy A06 (Used),28500,LKR,Kandy,Used,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a06-used-for-sale-kandy-156,2026-02-21 02:41:15
2004,Honor (Brand New),59900,LKR,Anuradhapura,Brand New,Honor,16 hours,https://ikman.lk/en/ad/honor-brand-new-for-sale-anuradhapura,2026-02-21 02:41:15
2005,Apple iPhone XS (Used),37500,LKR,Kandy,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-kandy-2516,2026-02-21 02:41:15
2006,Samsung Galaxy S21 8GB 128GB (Used),49990,LKR,Gampaha,Used,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-s21-8gb-128gb-used-for-sale-gampaha-6,2026-02-21 02:41:15
2007,Samsung Galaxy A07 4gb 128gb (Brand New),33990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb-128gb-brand-new-for-sale-colombo-194,2026-02-21 02:41:15
2008,(Brand New),2900,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-300,2026-02-21 02:41:15
2009,Google Pixel 7 Pro 128GB (Brand New),109999,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-brand-new-for-sale-colombo-216,2026-02-21 02:41:15
2010,Honor X7d (Brand New),59900,LKR,Anuradhapura,Brand New,Honor,16 hours,https://ikman.lk/en/ad/honor-x7d-brand-new-for-sale-anuradhapura-8,2026-02-21 02:41:15
2011,Xiaomi Redmi 15 (Brand New),58500,LKR,Colombo,Brand New,Xiaomi,16 hours,https://ikman.lk/en/ad/xiaomi-redmi-15-brand-new-for-sale-colombo-99,2026-02-21 02:41:15
2012,Vivo Y93 6GB 128GB (Used),10900,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8663,2026-02-21 02:41:15
2013,Google Pixel 9a 128GB. (Brand New),131900,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-9a-128gb-brand-new-for-sale-colombo-122,2026-02-21 02:41:15
2014,Honor X7d (Brand New),59900,LKR,Anuradhapura,Brand New,Honor,16 hours,https://ikman.lk/en/ad/honor-x7d-brand-new-for-sale-anuradhapura-7,2026-02-21 02:41:15
2015,Samsung Galaxy A07 4gb 64gb (Brand New),29900,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb-64gb-brand-new-for-sale-colombo-434,2026-02-21 02:41:15
2016,Apple iPhone 11 128GB | 256GB (Used),63000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-11-128gb-256gb-used-for-sale-colombo-147,2026-02-21 02:41:15
2017,Apple iPhone 15 128GB/256GB (Used),154900,LKR,Colombo,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-15-128gb-256gb-used-for-sale-colombo-13,2026-02-21 02:41:19
2018,Vivo Y17 8GB/256GB (Used),11990,LKR,Colombo,Used,Vivo,N/A,https://ikman.lk/en/ad/vivo-y17-8gb-256gb-used-for-sale-colombo-4290,2026-02-21 02:41:19
2019,Tecno Spark 30C 5G 4/128GB (Brand New),31500,LKR,Gampaha,Brand New,Tecno,,https://ikman.lk/en/ad/tecno-spark-30c-5g-4-128gb-brand-new-for-sale-gampaha-1,2026-02-21 02:41:19
2020,Honor X7d (Brand New),59900,LKR,Anuradhapura,Brand New,Honor,16 hours,https://ikman.lk/en/ad/honor-x7d-brand-new-for-sale-anuradhapura-6,2026-02-21 02:41:19
2021,Oppo A5x 4GB|128GB (Brand New),38490,LKR,Colombo,Brand New,Oppo,16 hours,https://ikman.lk/en/ad/oppo-a5x-4gb128gb-brand-new-for-sale-colombo-17,2026-02-21 02:41:19
2022,Apple iPhone 12 256GB (Used),82900,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-256gb-used-for-sale-colombo-1786,2026-02-21 02:41:19
2023,Honor X7d (Brand New),59900,LKR,Anuradhapura,Brand New,Honor,16 hours,https://ikman.lk/en/ad/honor-x7d-brand-new-for-sale-anuradhapura-5,2026-02-21 02:41:19
2024,Samsung Galaxy A06 4gb 128gb (Brand New),32990,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a06-4gb-128gb-brand-new-for-sale-colombo-69,2026-02-21 02:41:19
2025,Apple iPhone 16 Pro Max 256GB (Used),284000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2401,2026-02-21 02:41:19
2026,Google Pixel 6 128GB (Brand New),68080,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-6-128gb-brand-new-for-sale-colombo-6,2026-02-21 02:41:19
2027,Apple iPhone 12 Pro 256GB (Used),100000,LKR,Colombo,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-colombo-10452,2026-02-21 02:41:19
2028,Google Pixel 7 Pro 128GB. (Brand New),111900,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-7-pro-128gb-brand-new-for-sale-colombo-215,2026-02-21 02:41:19
2029,Apple iPhone 12 128GB (Used),69990,LKR,Gampaha,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-128gb-used-for-sale-gampaha-6945,2026-02-21 02:41:19
2030,Apple iPhone 12 Pro 256GB (Used),102000,LKR,Galle,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-256gb-used-for-sale-galle-381,2026-02-21 02:41:19
2031,Google Pixel 4a 5G 128GB (Brand New),52080,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-4a-5g-128gb-brand-new-for-sale-colombo-3,2026-02-21 02:41:19
2032,Vivo Y12s (Used),12500,LKR,Colombo,Used,Vivo,16 hours,https://ikman.lk/en/ad/vivo-y12s-superb-condition-used-for-sale-colombo-1,2026-02-21 02:41:19
2033,Google Pixel 5 128GB (Brand New),57080,LKR,Colombo,Brand New,Google,16 hours,https://ikman.lk/en/ad/google-pixel-5-128gb-brand-new-for-sale-colombo-5,2026-02-21 02:41:19
2034,Apple iPhone 8 256GB (Used),30000,LKR,Matara,Used,Apple,16 hours,https://ikman.lk/en/ad/apple-iphone-8-256gb-used-for-sale-matara-6,2026-02-21 02:41:19
2035,(Brand New),5250,LKR,Kandy,Brand New,Other,16 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-299,2026-02-21 02:41:19
2036,Samsung Galaxy A36 5G 8GB 256GB (Brand New),78900,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a36-5g-8gb-256gb-brand-new-for-sale-colombo-86,2026-02-21 02:41:19
2037,Samsung Galaxy Watch 8 40MM New,63900,LKR,Colombo,Unknown,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-watch-8-40mm-new-for-sale-colombo-33,2026-02-21 02:41:19
2038,Samsung Galaxy A26 5G 8GB 256GB (Brand New),64900,LKR,Colombo,Brand New,Samsung,16 hours,https://ikman.lk/en/ad/samsung-galaxy-a26-5g-8gb-256gb-brand-new-for-sale-colombo-103,2026-02-21 02:41:19
2039,Google Pixel 7 128GB. (Brand New),91900,LKR,Colombo,Brand New,Google,17 hours,https://ikman.lk/en/ad/google-pixel-7-128gb-brand-new-for-sale-colombo-222,2026-02-21 02:41:19
2040,Sony Xperia 1 III 5G/12/256/snapdragon (Used),59500,LKR,Gampaha,Used,Sony,17 hours,https://ikman.lk/en/ad/sony-xperia-1-iii-5g-12-256-snapdragon-used-for-sale-gampaha-275,2026-02-21 02:41:19
2041,Samsung Galaxy A07 4GB 64GB (Brand New),26900,LKR,Colombo,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-galaxy-a07-4gb-64gb-brand-new-for-sale-colombo-433,2026-02-21 02:41:19
2042,Apple iPhone 12 Pro Max (Used),96000,LKR,Kandy,Used,Apple,17 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-max-used-for-sale-kandy-1265,2026-02-21 02:41:19
2043,Samsung M07 4gb 64gb (Brand New),29900,LKR,Colombo,Brand New,Samsung,17 hours,https://ikman.lk/en/ad/samsung-m07-4gb-64gb-brand-new-for-sale-colombo-2,2026-02-21 02:41:19
2044,(Brand New),5250,LKR,Kandy,Brand New,Other,17 hours,https://ikman.lk/en/ad/brand-new-for-sale-kandy-298,2026-02-21 02:41:19
2045,Google Pixel 7 Pro 12GB 128GB (Brand New),128000,LKR,Colombo,Brand New,Google,N/A,https://ikman.lk/en/ad/google-pixel-7-pro-12gb-128gb-brand-new-for-sale-colombo-59,2026-02-21 02:41:22
