id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
5401,Apple iPhone X (Used),38000,LKR,Jaffna,Used,Apple,3 days,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-jaffna-821,2026-02-21 02:48:33
5402,Apple iPhone 15 256GB (Used),155000,LKR,Colombo,Used,Apple,3 days,https://ikman.lk/en/ad/apple-iphone-15-256gb-used-for-sale-colombo-494,2026-02-21 02:48:33
5403,Vivo Y93 6GB/128GB (Used),9300,LKR,Colombo,Used,Vivo,3 days,https://ikman.lk/en/ad/vivo-y93-6gb-128gb-used-for-sale-colombo-8643,2026-02-21 02:48:33
5404,Nokia 150 CAMERA|DUAL SIM (Brand New),9500,LKR,Colombo,Brand New,Nokia,3 days,https://ikman.lk/en/ad/nokia-150-cameradual-sim-brand-new-for-sale-colombo,2026-02-21 02:48:33
5405,OnePlus Nord CE 3 Lite 256GB 12GB RAM 5G (Brand New),35000,LKR,Colombo,Brand New,OnePlus,N/A,https://ikman.lk/en/ad/oneplus-nord-ce-3-lite-256gb-12gb-ram-5g-brand-new-for-sale-colombo-3,2026-02-21 02:48:37
5406,Amazfit Balance Smart Watch with Bluetooth Calling,44800,LKR,Colombo,Unknown,Other,N/A,https://ikman.lk/en/ad/amazfit-balance-smart-watch-with-bluetooth-calling-for-sale-colombo-25,2026-02-21 02:48:37
5407,Honor X7D 8GB 256GB (Brand New),56400,LKR,Gampaha,Brand New,Honor,,https://ikman.lk/en/ad/honor-x7d-8gb-256gb-brand-new-for-sale-gampaha,2026-02-21 02:48:37
5408,Samsung S10 LITE 5G 6/128 (Brand New),95000,LKR,Colombo,Brand New,Samsung,3 days,https://ikman.lk/en/ad/samsung-s10-lite-5g-6-128-brand-new-for-sale-colombo,2026-02-21 02:48:37
5409,Apple iPhone 14 Pro 1TB (Used),169000,LKR,Kegalle,Used,Apple,3 days,https://ikman.lk/en/ad/apple-iphone-14-pro-1tb-used-for-sale-kegalle-2,2026-02-21 02:48:37
5410,Samsung Galaxy A25 5G 128GB 6GBRam 50MP (Used),48990,LKR,Colombo,Used,Samsung,3 days,https://ikman.lk/en/ad/samsung-galaxy-a25-5g-128gb-6gbram-50mp-used-for-sale-colombo-1,2026-02-21 02:48:37
