id,title,price,currency,location,condition,brand,date_posted,url,scraped_at
101,Apple iPhone 13 128GB (Used),104999,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-13-128gb-used-for-sale-colombo-9013,2026-02-21 02:37:11
102,Apple iPhone 14 Pro Max 256GB (Used),188000,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-256gb-used-for-sale-colombo-5029,2026-02-21 02:37:11
103,Apple iPhone 16 Pro Max 256GB (Used),275000,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-256gb-used-for-sale-colombo-2351,2026-02-21 02:37:11
104,Apple iPhone 15 (Used),135000,LKR,Galle,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-15-used-for-sale-galle-97,2026-02-21 02:37:11
105,Google Pixel Watch 1 LTE,22000,LKR,Puttalam,Unknown,Google,4 hours,https://ikman.lk/en/ad/google-pixel-watch-1-lte-for-sale-puttalam,2026-02-21 02:37:11
106,Samsung Galaxy S22 (Used),75000,LKR,Kegalle,Used,Samsung,4 hours,https://ikman.lk/en/ad/samsung-galaxy-s22-5g-used-for-sale-kegalle-21,2026-02-21 02:37:11
107,Apple iPhone X (Used),35000,LKR,Galle,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-x-used-for-sale-galle-1471,2026-02-21 02:37:11
108,Google Pixel 7 Pro (Used),80000,LKR,Ratnapura,Used,Google,4 hours,https://ikman.lk/en/ad/google-pixel-7-pro-used-for-sale-ratnapura-40,2026-02-21 02:37:11
109,Apple iPhone XS (Used),35000,LKR,Puttalam,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-xs-used-for-sale-puttalam-612,2026-02-21 02:37:11
110,Apple iPhone XS for Parts,6500,LKR,Badulla,Unknown,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-xs-i-phone-used-for-sale-badulla-34,2026-02-21 02:37:11
111,Apple iPhone 11 (Used),42000,LKR,Kalutara,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-kalutara-1419,2026-02-21 02:37:11
112,Apple iPhone 13 (Used),120000,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-13-i-phone-used-for-sale-colombo-182,2026-02-21 02:37:11
113,Apple iPhone 13 Pro 512GB Full Box (Used),133000,LKR,Polonnaruwa,Used,Apple,N/A,https://ikman.lk/en/ad/apple-iphone-13-pro-512gb-full-box-used-for-sale-polonnaruwa,2026-02-21 02:37:14
114,Samsung Galaxy S23 FE 5G 256GB 8GBRam 50MP (Used),94990,LKR,Colombo,Used,Samsung,N/A,https://ikman.lk/en/ad/samsung-galaxy-s23-fe-5g-256gb-8gbram-50mp-used-for-sale-colombo-5,2026-02-21 02:37:14
115,Apple iPhone 15 Pro 256GB Fullbox (Used),195900,LKR,Gampaha,Used,Apple,,https://ikman.lk/en/ad/apple-iphone-15-pro-256gb-fullbox-used-for-sale-gampaha,2026-02-21 02:37:14
116,Apple iPhone 12 Pro (Used),75000,LKR,Anuradhapura,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-12pro25-used-for-sale-anuradhapura,2026-02-21 02:37:14
117,Honor X9d 256/12Gb (Brand New),136499,LKR,Colombo,Brand New,Honor,4 hours,https://ikman.lk/en/ad/honor-x9d-256-12gb-brand-new-for-sale-colombo,2026-02-21 02:37:14
118,Apple iPhone 11 Pro (Used),89800,LKR,Kalutara,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-11-pro-11pro-used-for-sale-kalutara-16,2026-02-21 02:37:14
119,Apple iPhone 7 (Used),35000,LKR,Puttalam,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-7-used-for-sale-puttalam-2348,2026-02-21 02:37:14
120,Apple iPhone 16 Pro Max (Used),320000,LKR,Vavuniya,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-16-pro-max-no-error-used-for-sale-vavuniya,2026-02-21 02:37:14
121,UMIDIGI G1 (Used),13500,LKR,Badulla,Used,Other,4 hours,https://ikman.lk/en/ad/umidigi-g1-android-used-for-sale-badulla-2,2026-02-21 02:37:14
122,Apple iPhone 14 Pro (Used),145000,LKR,Gampaha,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-used-for-sale-gampaha-775,2026-02-21 02:37:14
123,Samsung Galaxy A04e (Used),13000,LKR,Kandy,Used,Samsung,4 hours,https://ikman.lk/en/ad/samsung-galaxy-a04e-used-for-sale-kandy-317,2026-02-21 02:37:14
124,Samsung Galaxy S21 FE (Used),25500,LKR,Gampaha,Used,Samsung,4 hours,https://ikman.lk/en/ad/samsung-galaxy-s21-fe-exynos-used-for-sale-gampaha,2026-02-21 02:37:14
125,Apple iPhone 14 Pro Max (Used),165000,LKR,Ampara,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-max-used-for-sale-ampara-363,2026-02-21 02:37:14
126,Apple iPhone 15 Pro (Used),225000,LKR,Gampaha,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-15-pro-used-for-sale-gampaha-357,2026-02-21 02:37:14
127,Xiaomi Redmi Note 7 (Used),19000,LKR,Badulla,Used,Xiaomi,4 hours,https://ikman.lk/en/ad/realme-2022-used-for-sale-badulla,2026-02-21 02:37:14
128,Robotek Wireless Bluetooth Neckband Earphones,5500,LKR,Galle,Unknown,Other,4 hours,https://ikman.lk/en/ad/robotek-wireless-bluetooth-neckband-earphones-for-sale-galle,2026-02-21 02:37:14
129,Xiaomi Redmi Note 13 256GB 8GB (Used),44000,LKR,Kegalle,Used,Xiaomi,4 hours,https://ikman.lk/en/ad/xiaomi-redmi-note-13-256gb-8gb-used-for-sale-kegalle-1,2026-02-21 02:37:14
130,Apple iPhone 15 Plus 128GB (Used),155000,LKR,Kandy,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-15-plus-128gb-used-for-sale-kandy-67,2026-02-21 02:37:14
131,Apple iPhone 7 Plus (Used),17000,LKR,Gampaha,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-7-plus-used-for-sale-gampaha-8966,2026-02-21 02:37:14
132,Samsung Galaxy S24 Ultra 512GB (Used),162000,LKR,Trincomalee,Used,Samsung,4 hours,https://ikman.lk/en/ad/samsung-galaxy-s24-ultra-512gb-used-for-sale-trincomalee-6,2026-02-21 02:37:14
133,Apple iPhone 11 Pro (Used),63000,LKR,Batticaloa,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-11-pro-0754929984-used-for-sale-batticaloa-1,2026-02-21 02:37:14
134,Apple iPhone 14 Pro 256GB (Used),155000,LKR,Anuradhapura,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-14-pro-256gb-used-for-sale-anuradhapura-107,2026-02-21 02:37:14
135,Apple iPhone 11 (Used),31000,LKR,Gampaha,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-11-used-for-sale-gampaha-4084,2026-02-21 02:37:14
136,Samsung Galaxy Quantum 2 (Used),27000,LKR,Matara,Used,Samsung,4 hours,https://ikman.lk/en/ad/samsung-galaxy-quantum-2-used-for-sale-matara,2026-02-21 02:37:14
137,Nokia 3310 (Used),4000,LKR,Kurunegala,Used,Nokia,4 hours,https://ikman.lk/en/ad/nokia-3310-2000-used-for-sale-kurunegala,2026-02-21 02:37:14
138,Apple iPhone 12 Pro 128GB (Used),77000,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-12-pro-128gb-used-for-sale-colombo-5623,2026-02-21 02:37:14
139,Apple iPhone 7 128GB (Used),21000,LKR,Colombo,Used,Apple,4 hours,https://ikman.lk/en/ad/apple-iphone-7-128gb-used-for-sale-colombo-14464,2026-02-21 02:37:14
140,Oppo Reno 8 5G |12GB|256GB (Used),57999,LKR,Colombo,Used,Oppo,4 hours,https://ikman.lk/en/ad/oppo-reno-8-5g-12gb256gb-used-for-sale-colombo-1,2026-02-21 02:37:14
